source_id,comment_text,target_id
z1bqZx8YJ,这个汇率很难说，有可能再下个月你的IPHONE涨了！,z1bq1tLGk
z1bqZfxHX,是时候下手了!!,z1bnvvb13
z1bqZfxEv,好机会哦,z1bnvvb13
z1bqWxDj2,那拿新币兑港币岂不是更划算了？这不是逼咱去玩嘛？,z1bnvvb13
z1bqRdBvO,好消息,z1bnvvb13
z1bqQ4QEk,我们果断的刷四姨的信用卡是正确的选择...[偷笑][偷笑][偷笑],z1bnvvb13
z1bqOjq53,飞机票谁给报啊[哈哈],z1bnvvb13
z1bqOimcW,[吃惊][吃惊][吃惊],z1bnvvb13
z1bqLCCEk,更划算了,z1bnvvb13
z1bqKsPGv,[鼓掌] 以后我们可以去打酱油了。。。,z1bnvvb13
z1bqIoJNH,好想去！！！,z1bnvvb13
z1bqG32Es,真滴吗？那你们可以嗨起来啦，尤其那位海港城VIP[偷笑],z1bnvvb13
z1bqEuds0,，恭祝你再次去打酱油！[哈哈][哈哈],z1bnvvb13
z1bqCcsea,！！！！这个价格！！79折了都！,z1bnvvb13
z1bqC9mW5,[飞个吻],z1bnvvb13
z1bqAnZ8v,[打哈欠]然後香港各種繼續漲價,z1bpNlraG
z1bqzwIuL,下次我们换个大箱子去打货吧 [偷笑],z1bnvvb13
z1bqyBv6j,人人都爱香港酱油。。。,z1bnvvb13
z1bqyhXxq,香港人又哭了。大陆人民跟灾民似的都,z1bpv1ymQ
z1bqwxpLB,好消息，可以筹划筹划……,z1bnvvb13
z1bqv6Vst,还不去？,z1bnvvb13
z1bquueF3,[偷笑][偷笑],z1bnvvb13
z1bqtjnYp,[泪]变相又减人工。,z1bnvvb13
z1bqsrbGD,全场79折，有买趁手！,z1bnvvb13
z1bqqEH5D,"我们好久没去""打酱油""了",z1bnvvb13
z1bqksp9F,亲们，什么时候去啊？,z1bnvvb13
z1bqd5gHj,[泪][吃惊][闭嘴][鄙视][哼][钱][生病][右哼哼][左哼哼][嘘][吐][委屈][可怜][怒骂][黑线],z1bnvvb13
z1bqctCUz,[围观],z1bnvvb13
z1bq9dEFx,[嘻嘻],z1bnvvb13
z1bq8C0H5,一起去打酱油[围观],z1bnvvb13
z1bq82O24,[偷笑],z1bnvvb13
z1bq5DSB9,当时是83吧。鸡冻,z1boyfwC5
z1bq3iYz7,[挖鼻屎],z1bnvvb13
z1bq2pJr0,老公 快点的 快去打报告申请休产假,z1bnvvb13
z1bq1tLGk,Iphone又便宜了[泪],z1bnvvb13
z1bpZpGoJ,打个酱油啊,z1bnvvb13
z1bpVBO6g,這算是好事嗎[偷笑][偷笑],z1bnvvb13
z1bpV1R5J,really？那要早点换港币了！,z1bnvvb13
z1bpUqXxK,钱包里那张漂亮的10元还像新的一样,z1bnvvb13
z1bpNlraG,【港币对人民币首破80 赴港“打酱油”将越来越划算】本来觉得RMB兑港币一直在80关口很坚挺的，没想到现在居然跌破80了！好吧，爷又想去香港“打酱油”了！[挖鼻屎],z1bnvvb13
z1bpCmHKJ,[吃惊],z1bnvvb13
z1bpBdOdo,噢...貌似跟澳門幣基本一樣了...,z1bnvvb13
z1bpyyKij,某人心理又平衡了~赌本又变多了~,z1boXjgoy
z1bpyh915,去香港打酱油……,z1bnvvb13
z1bpx6ixc,~\(≧▽≦)/~又想去打酱油了,z1bnvvb13
z1bpv1ymQ,[酷]组团吧,z1bnvvb13
z1bplhVFM,大家的收入，现在可以打7折了[泪],z1bnvvb13
z1bplfu2t,跌破8啦？,z1bnvvb13
z1bpk4DNF,不错啊,z1bnvvb13
z1bpiBd1W,哇哦~,z1bnvvb13
z1bpdiaXo,我去啊！79了呢！,z1bnvvb13
z1bpbvGG6,赶紧办个证，去香港打酱油去。,z1bnvvb13
z1bp51O3S,[哈哈][哈哈][哈哈],z1bnvvb13
z1bp25qZg,"oh,我们的EOA又缩水了",z1bnvvb13
z1bp1cbM8,"哇, 破八啦",z1bnvvb13
z1boZ7869,[泪]肥都肥来了,z1bnvvb13
z1boZ6Bgh,这是在害HK啊。。。,z1bnvvb13
z1boYuXxJ,走起！,z1boyfwC5
z1boXjgoy,快买呀快买呀[偷笑],z1bnvvb13
z1boWtsbD,打酱油去[偷笑],z1bnvvb13
z1boTcs36,帮我们代购啊,z1bnPzzsr
z1boRpXMM,哇。变7.9折了,z1bnvvb13
z1boyfwC5,[抓狂]再去。。,z1bnvvb13
z1boyccJU,[开心]哈哈,z1bnvvb13
z1boxll4Q,你好命，迟两日就惨,z1bnvvb13
z1bowbqGr,跌跌跌！,z1bnvvb13
z1borrB8D,我也想去打酱油啊。。,z1bnvvb13
z1boroj9V,回来我要列单子···[挖鼻屎],z1bnvvb13
z1bopl4W1,！！！,z1bnvvb13
z1bolwV1b,時刻準備著....嘻嘻[嘻嘻],z1bnvvb13
z1bokCKa5,又划算了,z1bnvvb13
z1bokm4i9,卖水货的越来越多[嘻嘻][嘻嘻],z1bnvvb13
z1bojsP3i,[嘻嘻],z1bnvvb13
z1bofkDno,这是个阴谋[围观],z1bnvvb13
z1boc5GU4,啊。。。。。我的hkd又便宜了。。。[伤心],z1bnPzzsr
z1bo1qgle,真的假的'这次可以狂购了,z1bnvvb13
z1bnXi4Nf,哟哟哟 我要去打酱油 呵呵 越来越划算 不得不去啊 嘿嘿,z1bnvvb13
z1bnPzzsr,没事，继续[偷笑],z1bnvvb13
z1bnNg70v,你真的去早了！ 不的办法~睡觉你下个月结婚乃~,z1bnvvb13
z1bnGrhSf,[鼓掌],z1bnvvb13
z1bnElUue,[吃惊],z1bnvvb13
