source_id,comment_text,target_id,created_at
Awry4kcr5,有点理解不到,AwqYakTJT,2014-02-13 01:23:37
AwrxwkY5M,柴火棍与白木耳[哈哈],AwqYakTJT,2014-02-13 01:22:16
Awrx9hxG8,毁三观啊,AwqYakTJT,2014-02-13 01:21:21
AwrwT2mcf,[抓狂][抓狂][抓狂][抓狂] 这么瘦的妞才能找到一个老头，我们还等待什么！？还不行动？减肥！,AwqYakTJT,2014-02-13 01:20:42
AwrwOA7bu,我艹，这也行[哼][哼][可爱][可爱][可爱][可爱],AwqYakTJT,2014-02-13 01:20:31
AwrwzcDCL,林子大了 真是什么鸟都有 ..,AwqYakTJT,2014-02-13 01:19:55
AwrwoB6wF,牛逼绝了,AwqYakTJT,2014-02-13 01:19:30
Awrw5odKq,就像他说的、年龄不是问题。不知道他还记不记得,AwqYakTJT,2014-02-13 01:18:44
Awrw1xCVW,是阿 ，随他们,Awr1ZlMgl,2014-02-13 01:18:35
AwrvADUDm,我表示很敬佩[威武],AwqYakTJT,2014-02-13 01:17:31
AwrvtzRDA,。。。,AwqYakTJT,2014-02-13 01:17:13
Awrv0hyqV,枯树逢春哇！,AwqYakTJT,2014-02-13 01:16:04
AwruVADdf,还有，妹纸，节操碎一地，记得拣起来！[喜][喜][喜]祝您们早日喜结连理，早日康复！,AwqYakTJT,2014-02-13 01:15:53
AwruUmTSh,这世界怎么了。。。,Awr3fDZgp,2014-02-13 01:15:50
AwruP3iQF,无敌了,AwqYakTJT,2014-02-13 01:15:37
AwruhoEaU,[吃惊],AwqYakTJT,2014-02-13 01:14:16
Awru6bmkf,够够的了[抓狂],AwqYakTJT,2014-02-13 01:13:50
AwrtU4nxj,我接受唔倒咯[抓狂],AwqYakTJT,2014-02-13 01:13:21
AwrtTaFKw,别骂我，我就是觉得我的世界观崩塌后，再未重建……[吐],AwqYakTJT,2014-02-13 01:13:19
Awrtoak9h,接受无能[生病],AwqZaENV3,2014-02-13 01:12:05
AwrtlaHNm,节操在哪里啊，节操在哪里？,AwqYakTJT,2014-02-13 01:11:58
AwrsOoAQU,[吃惊][吃惊][吃惊]不是一点点的像,Awr9UqRvr,2014-02-13 01:10:40
AwrsNvlnK,[哼]真tm的恶心,AwqYakTJT,2014-02-13 01:10:38
Awrso60Kr,[哼]一年前我应该也转发了,AwqYakTJT,2014-02-13 01:09:37
Awrsmk26y,又看到他们的消息了！,AwqYakTJT,2014-02-13 01:09:33
Awrs9ASts,[哼],AwqYakTJT,2014-02-13 01:09:03
AwrrWj2fo,牛逼！！！！！！,AwqYakTJT,2014-02-13 01:08:30
AwrrDECAu,等我找他过节[晕],AwqYakTJT,2014-02-13 01:07:47
AwrrCuR3z,天呐!,AwqYakTJT,2014-02-13 01:07:44
AwrqImNfh,[吐][生病][感冒],AwqYakTJT,2014-02-13 01:05:29
AwrqfoYDH,我操,AwqYakTJT,2014-02-13 01:04:20
AwrqbwPtY,其实我也觉得牛啊 这...一般人能承受的来么？ 我相信你接受的来的...[挖鼻屎][偷笑],AwqYakTJT,2014-02-13 01:04:12
Awrq9cfcH,嗯！客家！爷孙恋！威威你要不要也来一发[害羞],AwqYakTJT,2014-02-13 01:04:06
Awrq6h2hU,[汗],AwqYakTJT,2014-02-13 01:03:58
Awrq6fkCA,俺的娘咧！,AwqYakTJT,2014-02-13 01:03:58
AwrpRaZMc,大叔控已经不洋气了 现在开始流行爷爷控了么[晕][晕] [晕][晕][晕],AwqYakTJT,2014-02-13 01:03:23
AwrpIAyfe,真可怕,AwqYakTJT,2014-02-13 01:03:02
AwrpBbA81,老不正经,AwqYakTJT,2014-02-13 01:02:45
AwroPmpz5,神经病吧！！！！！！！,AwqYakTJT,2014-02-13 01:00:50
AwroMF4ba,新浪的 你能帮我问问 这俩人还能有性生活么 哈哈哈哈 我挺好奇的,AwqYakTJT,2014-02-13 01:00:45
AwroxBJTp,这种倒我胃口的又来了！！爷孙恋？啊呸！！！[吐][吐][吐],AwqYakTJT,2014-02-13 01:00:09
Awrop3MfE,我要是女娃他妈早都被气死了,AwqYakTJT,2014-02-13 00:59:48
Awronhi0e,无奇不有,AwqYakTJT,2014-02-13 00:59:43
Awrom6rD6,[衰][衰][衰],AwqYakTJT,2014-02-13 00:59:40
Awro7BnZ5,咱还纠结什么早恋。。。话说妹子三分像汤唯,AwqYakTJT,2014-02-13 00:59:07
AwrnRmhbk,我完了！,AwqYakTJT,2014-02-13 00:58:27
AwrnxxvUi,接受无能[衰],AwqYakTJT,2014-02-13 00:57:41
Awrnduh7Q,变态,AwqYakTJT,2014-02-13 00:56:52
AwrmRicyk,略叼。。。,AwqYakTJT,2014-02-13 00:56:00
AwrmQorTG,世上有真情，人间有真爱！,AwqYakTJT,2014-02-13 00:55:58
AwrmPy17G,不解，这是为什么？,AwqYakTJT,2014-02-13 00:55:56
AwrmIsvCg,叔控萝莉速速现身[哈哈][哈哈][哈哈],AwqYakTJT,2014-02-13 00:55:39
AwrmEz9ZR,你看这女的像不像,AwqYakTJT,2014-02-13 00:55:30
AwrmtD6VJ,还是忍不住转发并艾特你们！,AwqYakTJT,2014-02-13 00:55:03
AwrmatoYe,妈呀，真爱么[给力],AwqYakTJT,2014-02-13 00:54:17
Awrm0nVyM,世界太疯狂，太疯狂,AwqYakTJT,2014-02-13 00:53:54
AwrltkHb1,家里人怎么说？,AwqYakTJT,2014-02-13 00:52:35
Awrlptr0p,20,AwqYakTJT,2014-02-13 00:52:26
Awrl4x9Fv,我完全是不懂。。。。。。。。,AwqYakTJT,2014-02-13 00:51:35
Awrl2sca0,难怪中国光棍3000万,AwqYakTJT,2014-02-13 00:51:30
Awrl2qpqY,他不是叫兽，姑娘想开点。,AwqYakTJT,2014-02-13 00:51:31
AwrkX6aWC,[good],AwqYakTJT,2014-02-13 00:51:17
AwrkVmGBF,击碎了我的爱情观,AwqYakTJT,2014-02-13 00:51:14
AwrkV1AGX,每段恋情都有它的初衷 祝福他们,AwqYakTJT,2014-02-13 00:51:13
AwrkUrEpe,[衰][衰][衰][衰],AwqYakTJT,2014-02-13 00:51:11
Awrkv1PsP,也许我未来老公正在敬老院等我接他[哼],AwqYakTJT,2014-02-13 00:50:11
AwrkubtHp,第一反应是如果是我女儿，我该咋办[晕]婚后果然沧桑不少[抓狂],AwqYakTJT,2014-02-13 00:50:08
Awrkbxxo2,完全理解不了这样的感情,AwqYakTJT,2014-02-13 00:49:24
Awrk6fd1N,。。,AwqYakTJT,2014-02-13 00:49:12
AwrjX4UqY,夭壽[生病],AwqYakTJT,2014-02-13 00:48:49
AwrjHpHqw,我要吐了都,AwqYakTJT,2014-02-13 00:48:13
AwrjFkUhx,好棒,AwqYakTJT,2014-02-13 00:48:08
AwrjCEh38,冯小刚自愧不如,AwqYakTJT,2014-02-13 00:48:02
Awrj3ej8A,咋看都不合适,AwqYakTJT,2014-02-13 00:46:36
Awrj0ggQn,略牛!,AwqYakTJT,2014-02-13 00:46:30
AwriYt24F,[爱你]口味重,AwqYakTJT,2014-02-13 00:46:26
AwriUkRST,卧槽。十七啊,AwqYakTJT,2014-02-13 00:46:16
AwriOrDIs,我再次hold 不住了。,AwqYakTJT,2014-02-13 00:46:02
AwriivTnN,我能接受,AwradFLF6,2014-02-13 00:44:46
Awri96vbD,缺德祸害无知少女,AwqYakTJT,2014-02-13 00:44:23
AwrhXha8e,这年头……,AwqYakTJT,2014-02-13 00:43:55
AwrhW4uSJ,我有点扶不住,AwqYakTJT,2014-02-13 00:43:52
AwrhKgYMz,太重口味了,AwqYakTJT,2014-02-13 00:43:24
AwrhG8NyG,孩子！！需要这么虐待自己么，你小时候受过什么伤害？？,AwqYakTJT,2014-02-13 00:43:13
AwrhCxzLP,[生病][衰][衰][衰],Awr3buB0o,2014-02-13 00:43:06
Awrhvuj3d,我擦,AwqYakTJT,2014-02-13 00:42:48
Awrht8CbA,…,AwqYakTJT,2014-02-13 00:42:43
AwrhkxuiG,去她大爷的[衰][衰][衰],AwqYakTJT,2014-02-13 00:42:23
Awrhi8Lpi,奇葩,AwqYakTJT,2014-02-13 00:42:17
AwrgZ04da,不是特别能理解,AwqYakTJT,2014-02-13 00:41:31
AwrgTmgVQ,无法理解,AwqYakTJT,2014-02-13 00:41:18
AwrgipNiV,[生病][生病][生病],AwqYakTJT,2014-02-13 00:39:50
AwrgbCClE,挤占资源嘛,AwqYakTJT,2014-02-13 00:39:34
Awrg4eKQT,[生病][生病][生病][生病],AwqYakTJT,2014-02-13 00:39:15
AwrfYk5fF,。。。。。。。。。。。除了无语 我还能说什么,AwqYakTJT,2014-02-13 00:39:02
AwrfLilXW,哈哈，，，社会真是哈喽！,AwqYakTJT,2014-02-13 00:38:31
AwrfJxp5H,卧槽！,AwqYakTJT,2014-02-13 00:38:23
AwrfGBUHr,台湾的男的果然变态居多！,AwqYakTJT,2014-02-13 00:38:20
AwrfGz1Qt,女孩 他不是叫兽 他没有可以开外挂的能力 这年龄差是40，不是400年,AwqYakTJT,2014-02-13 00:38:20
AwrfDCJnD,这便是传说中的爱情与年龄无关吗？,AwqYakTJT,2014-02-13 00:38:12
AwrfA6bMk,谁家有个这样得女儿，父母真是要吐血，，女人可以找比自己大得老公，但是不能坐在一起让父母觉得尴尬，,AwqYakTJT,2014-02-13 00:38:04
AwrfdjPHs,丧尸,AwqYakTJT,2014-02-13 00:37:10
Awrf9epzS,重口味~~,AwqYakTJT,2014-02-13 00:36:59
Awrf7q4AU,可修！放开那个妹子,AwradFLF6,2014-02-13 00:36:56
AwreZaO51,白发苍苍对红妆…,AwqYakTJT,2014-02-13 00:36:36
AwreC8vV0,不知道说什么，相信爱情！？,AwqYakTJT,2014-02-13 00:35:41
Awres4TNa,人们这是肿么了[晕],AwqYakTJT,2014-02-13 00:35:17
AwreqC7Be,= =都一周年了……,AwqYakTJT,2014-02-13 00:35:10
Awreqg8ac,[晕][晕],AwqYakTJT,2014-02-13 00:35:13
AwreocwvS,这…嗯……虽然爱情跟年龄没关系…但…看来我眼界太狭隘了[思考][闭嘴]呃…祝福有情人[心],AwqYakTJT,2014-02-13 00:35:07
Awre6s6Ey,我累个大草,AwqYakTJT,2014-02-13 00:34:26
AwrdXA8qq,马拉戈壁的! 这个要顶啊！最欣赏这种惊世骇俗的爱恋！祝福！,AwqYakTJT,2014-02-13 00:34:05
AwrdS1EgS,我靠，这才是真爱,AwqYakTJT,2014-02-13 00:33:51
Awrdtc6o9,。。。。。。。,AwqYakTJT,2014-02-13 00:32:51
Awrdta5Y2,叼炸天～,AwqYakTJT,2014-02-13 00:32:52
Awrd6swFO,哦买噶的！！！！！[汗][汗],AwqYakTJT,2014-02-13 00:31:58
Awrd5hG8f,老爷子小心闪了老腰,AwqYakTJT,2014-02-13 00:31:54
AwrcZEBQx,妹纸辣手噢……,AwqYakTJT,2014-02-13 00:31:42
AwrcZkPgL,难以想象 无法想象[汗],AwqYakTJT,2014-02-13 00:31:41
AwrcMmOEZ,杨振宁笑了[挖鼻屎][挖鼻屎],AwqYakTJT,2014-02-13 00:31:10
AwrcD9y0e,这个世界一直在挑战我们的三观,AwqYakTJT,2014-02-13 00:30:48
Awrcnc5oZ,竟闹，回家见家长怎么叫[汗][汗],AwqYakTJT,2014-02-13 00:30:10
AwrchABtC,闹死我了[哼],AwqYakTJT,2014-02-13 00:29:57
Awrcga9ss,伤不起啊[黑线][黑线][黑线]爱情果真没有年龄之隔,AwqYakTJT,2014-02-13 00:29:53
Awrcg9mEU,这就是有图有真相的节奏吗[思考][思考][思考],AwqYakTJT,2014-02-13 00:29:53
Awrc4k1dI,17岁都找个大40岁的、那我找个大我20岁的、应该不是个事吧！哈哈！我只是大叔控、不是爷爷控！,AwqYakTJT,2014-02-13 00:29:25
AwrbY8wSm,爱没有边界。。[泪][泪][泪]。。。同性恋简直弱爆了好么。。,AwqYakTJT,2014-02-13 00:29:10
AwrbV9ih7,无法了解这样的爱情。。。。,AwqYakTJT,2014-02-13 00:29:03
AwrbLpVZW,[汗],AwqYakTJT,2014-02-13 00:28:39
AwrbEC1by,[吃惊],Awr2ny1I3,2014-02-13 00:28:24
AwrbD9zhJ,真般配!,AwqYakTJT,2014-02-13 00:28:20
AwrbchDrD,这个世界怎么了！？怎么了！？怎么了！？,AwqYakTJT,2014-02-13 00:27:16
Awrbab2ht,我很在意爷爷还能啪啪啪吗？,AwqYakTJT,2014-02-13 00:27:10
Awrba8AtO,一对神经病……[吐],AwqYakTJT,2014-02-13 00:27:11
Awrb2tRZ3,卧槽，爱情真的是不分年龄啊,AwqYakTJT,2014-02-13 00:26:53
Awrb2rsgf,[吃惊],AwqYakTJT,2014-02-13 00:26:53
Awrb1j1qT,卧槽，妹纸你未成年啊,AwqYakTJT,2014-02-13 00:26:50
AwraZeVH8,我词穷了！！！！！,AwqYakTJT,2014-02-13 00:26:45
AwraOiP4f,现在的人都怎么了？这是真爱无极限吗！,AwqYakTJT,2014-02-13 00:26:19
AwrazcfLv,草。。。女的才十七岁。。。,AwqYakTJT,2014-02-13 00:25:43
Awraj1fPf,[吃惊][吃惊][吃惊]这女孩脑子有病！赶快送精神病院吧，要把她父母气死吗[失望],AwqYakTJT,2014-02-13 00:25:03
AwrahwmnQ,有木有搞错。。。世界观崩塌了[拜拜],AwqYakTJT,2014-02-13 00:25:01
AwradFLF6,老家伙，放开那妹子………………………………………………让我来！,AwqYakTJT,2014-02-13 00:24:52
AwradEXb9,这个情况我只能说爱情的力量伟大！,AwqYakTJT,2014-02-13 00:24:52
Awrad5Kgi,尼玛！！！！这世道是怎样！！！！,AwqYakTJT,2014-02-13 00:24:50
Awra79qam,我去。。。,AwqYakTJT,2014-02-13 00:24:36
Awra6105A,我只想说一句:人间有真情，人间有真爱[生病][生病],AwqYakTJT,2014-02-13 00:24:33
Awr9YyAut,呸呸哒,AwqYakTJT,2014-02-13 00:24:16
Awr9UqRvr,眨眼一看怎么有点念姐的感觉[疑问],AwqYakTJT,2014-02-13 00:24:06
Awr9UbAFL,恶心,AwqYakTJT,2014-02-13 00:24:04
Awr9N62tg,十七岁，菇凉～,AwqYakTJT,2014-02-13 00:23:48
Awr9Gfpxj,[汗],AwqYakTJT,2014-02-13 00:23:32
Awr9F6okx,欧买嘎，我的世界观……,AwqYakTJT,2014-02-13 00:23:28
Awr9ub4NL,17岁的小妹妹都能找个大自己40岁的！那陈信宏大我20根本不是事嘛[酷],AwqYakTJT,2014-02-13 00:23:03
Awr97oDHh,一切皆有可能……,AwqYakTJT,2014-02-13 00:22:08
Awr95kxhU,[吃惊][吃惊],AwqYakTJT,2014-02-13 00:22:04
Awr8YdXmf,[good][good],AwqYakTJT,2014-02-13 00:21:47
Awr8UEZ5m,爱情无限制,AwqYakTJT,2014-02-13 00:21:39
Awr8OsigS,[衰][衰][衰][衰][衰],AwqYakTJT,2014-02-13 00:21:23
Awr8E9opw,毁三观,AwqYakTJT,2014-02-13 00:20:59
Awr8C71WT,一枝梨花压海棠！,AwqYakTJT,2014-02-13 00:20:54
Awr8C3M2I,有点太恶心了吧,AwqYakTJT,2014-02-13 00:20:53
Awr8rpiAF,这就是现实和韩剧的差别啊！！妹子们都被大400岁的叫兽迷的智商清零～每天叫兽卡机吗～现实捏？这耳光甩的响亮。大40岁的叫兽，已经......累觉不爱了。40岁叫兽，您能自行空间移动，把自己带走不？,AwqYakTJT,2014-02-13 00:20:29
Awr8qxAnZ,不知为何，我竟愿意相信他们是真爱。,AwqYakTJT,2014-02-13 00:20:27
Awr8jsLmN,无语[哈哈][哈哈],AwqYakTJT,2014-02-13 00:20:09
Awr8guKE0,你妈她知道吗,AwqYakTJT,2014-02-13 00:20:02
Awr8dhlBa,妈呀[惊讶][惊讶][惊讶],AwqYakTJT,2014-02-13 00:19:55
Awr8co5W7,虽然我不能接受，但表示尊重,AwqYakTJT,2014-02-13 00:19:53
Awr8501Y0,他们在那女的十五岁就谈恋爱啦[闭嘴][懒得理你],AwqYakTJT,2014-02-13 00:19:35
Awr7SgUtV,[黑线]不能理解,AwqYakTJT,2014-02-13 00:19:05
Awr7K2X6x,wow~!40岁~！！[鼓掌]敢不敢再大的多一点~！！60岁来一个嘛[困],AwqYakTJT,2014-02-13 00:18:44
Awr7G9ZfA,"爱情真没有年龄问题吗?我好老的人啊呀接受不来,不过还是祝福吧[汗]",AwqYakTJT,2014-02-13 00:18:35
Awr7EpR0t,。。。。。难以，理解,AwqYakTJT,2014-02-13 00:18:32
Awr7AwVA0,表示接受不了,AwqYakTJT,2014-02-13 00:18:23
Awr7hmFHG,为什么别人相爱得那么容易,AwqYakTJT,2014-02-13 00:17:37
Awr7gstZl,天啊。。。。,AwqYakTJT,2014-02-13 00:17:35
Awr7c2FJq,[神马][晕][晕]世界很奇妙，爱情太广阔。,AwqYakTJT,2014-02-13 00:17:24
Awr79BQ6x,17岁...,AwqYakTJT,2014-02-13 00:17:19
Awr78qZTv,瞎了 就算是真爱也不会祝福。,AwqYakTJT,2014-02-13 00:17:16
Awr6P0qV9,他们都可以！为什么？我们就不可以？,AwqYakTJT,2014-02-13 00:16:29
Awr6O5eRz,这节奏,AwqYakTJT,2014-02-13 00:16:27
Awr6MBkvz,真的假的？,AwqYakTJT,2014-02-13 00:16:24
Awr6IctEn,苍苍白发对红妆。,AwqYakTJT,2014-02-13 00:16:13
Awr6IazRb,感觉自己以后不会再爱了。[衰][衰][衰][衰],AwqYakTJT,2014-02-13 00:16:12
Awr6Cypad,[晕][晕][晕]艾玛。。。新潮流,AwqYakTJT,2014-02-13 00:16:00
Awr6Cfw19,真是，这个世界怎么了[惊恐],AwqYakTJT,2014-02-13 00:15:59
Awr6wDHyw,脑子坏掉了,AwqYakTJT,2014-02-13 00:15:46
Awr6rkDE6,[哼],AwqYakTJT,2014-02-13 00:15:33
Awr6rjQty,这个社会一天天的让我不会再爱，爷孙恋！开启婚恋新纪元，竖中指，你们懂的！[哼],AwqYakTJT,2014-02-13 00:15:33
Awr6qtsRQ,或许是现实版的《来自星星的你》叫兽如果还不变老，那等千颂伊老了的时候，他们在一起，会不会也这样呢！[抓狂]我不要这样的全剧终，叫兽赶紧变成地球人吧，然后和千二姐一起慢慢变老……好不好……[泪],AwqYakTJT,2014-02-13 00:15:31
Awr6pgxgt,[汗][汗]40都可以当爷爷了。。。,AwqYakTJT,2014-02-13 00:15:28
Awr6o4UEa,这都是什么情况？柏拉图。。。。,AwqYakTJT,2014-02-13 00:15:24
Awr6j6iAx,[思考][思考][思考][思考],AwqYakTJT,2014-02-13 00:15:12
Awr6iuEB7,这是缺乏父爱还是恋女情节,AwqYakTJT,2014-02-13 00:15:12
Awr61COas,爱情真是太可怕了！！！,AwqYakTJT,2014-02-13 00:14:32
Awr5YFrOv,40[衰][衰],Awr0To7ey,2014-02-13 00:14:24
Awr5XvAfY,无法理解,AwqYakTJT,2014-02-13 00:14:21
Awr5Lm28g,这女孩心里需要治疗，17岁才？爱情是神马？……,AwqYakTJT,2014-02-13 00:13:53
Awr5FsQNh,再也不相信爱情了[晕],AwqYakTJT,2014-02-13 00:13:39
Awr5B31Tq,合法！恭喜！,AwqYakTJT,2014-02-13 00:13:28
Awr5uviA6,[惊恐][惊恐][惊恐],AwqYakTJT,2014-02-13 00:13:13
Awr5tmPAD,[汗][吃惊]碉堡了,AwqYakTJT,2014-02-13 00:13:10
Awr5oAfAd,哎呀，我的天，这是爱情？？？[抠鼻屎][巨汗],AwqYakTJT,2014-02-13 00:12:59
Awr5apfkp,我觉得好恶心[生病][生病][生病],AwqYakTJT,2014-02-13 00:12:25
Awr5856Sn,[思考][思考][思考][思考],AwqYakTJT,2014-02-13 00:12:19
Awr57dZ7B,文学的魅力,AwqYakTJT,2014-02-13 00:12:16
Awr53mlI2,[衰][衰][衰]我滴妈呀,AwqYakTJT,2014-02-13 00:12:08
Awr4YkSYl,青年们，看看人家。。。我太失败了[哼]羡慕嫉妒恨,AwqYakTJT,2014-02-13 00:11:55
Awr4Ua9Dc,估计爸妈也知道，不然怎么可能登这个了，真当这女孩天不怕地不怕啊，肯定也阻止不住啦，唉！怎么踏上这条路？！女孩你有朋友么？还是朋友很多？,AwqYakTJT,2014-02-13 00:11:45
Awr4QjAez,这个社会肿么了[汗][汗][汗][汗]难以接受的年龄差,AwqYakTJT,2014-02-13 00:11:37
Awr4OABEP,这是什么情况……,AwqYakTJT,2014-02-13 00:11:33
Awr4OzzhQ,这。。。有点让人难以接受[衰][衰]相差40岁[衰][衰],AwqYakTJT,2014-02-13 00:11:33
Awr4OhXOe,[眼泪]17岁!女的确定不会像对爷爷一样对男友么,AwqYakTJT,2014-02-13 00:11:32
Awr4FqWC4,君生我未生，我生君已老啊！,AwqYakTJT,2014-02-13 00:11:11
Awr4y0pbr,浪费资源～,AwqYakTJT,2014-02-13 00:10:52
Awr4xs8k8,[哼][哼][哼][哼],AwqYakTJT,2014-02-13 00:10:52
Awr4xoLtC,这是肿么了,AwqYakTJT,2014-02-13 00:10:52
Awr4sqFvJ,啧啧,AwqYakTJT,2014-02-13 00:10:40
Awr4snlyZ,禽兽,AwqYakTJT,2014-02-13 00:10:40
Awr4p9Tje,[哼][哼][哼][哼],AwqYakTJT,2014-02-13 00:10:31
Awr4ll6Q5,真心接受不了，姑凉你这样你爸妈知道吗,AwqYakTJT,2014-02-13 00:10:23
Awr4ll6Hb,萝卜青菜各有所爱[吐],AwqYakTJT,2014-02-13 00:10:22
Awr4huvbD,No judgement,AwqYakTJT,2014-02-13 00:10:13
Awr4g0iPH,爷孙恋！真爱那[泪][泪][泪],AwqYakTJT,2014-02-13 00:10:10
Awr4fqp0b,这个。。。姑娘你心里素质真好 舆论的鸭梨不怕吗,AwqYakTJT,2014-02-13 00:10:09
Awr4f8NvI,[晕],AwqYakTJT,2014-02-13 00:10:08
Awr46dBgt,真爱啊,AwqYakTJT,2014-02-13 00:09:47
Awr3XoFwP,恶心变态！这女娃脑子让屁嘣了,AwqYakTJT,2014-02-13 00:09:26
Awr3Tv2AP,以后单身男女不用考虑未来男女朋友在幼儿园了、没准她妈妈还没结婚呢[汗],AwqYakTJT,2014-02-13 00:09:17
Awr3TeUlD,越看越恶心,AwqYakTJT,2014-02-13 00:09:16
Awr3S4x1b,我去,AwqYakTJT,2014-02-13 00:09:13
Awr3Fk25D,这真的是爱情么,AwqYakTJT,2014-02-13 00:08:42
Awr3yw8eO,[吃惊],AwqYakTJT,2014-02-13 00:08:27
Awr3xo83F,爱情的力量,AwqYakTJT,2014-02-13 00:08:24
Awr3wuSGR,年龄果然不是问题[吃惊][吃惊][吃惊][吃惊]接受不了，女孩你爸妈都没这大爷年纪大吧！,AwqYakTJT,2014-02-13 00:08:22
Awr3wuSvi,……,AwqYakTJT,2014-02-13 00:08:22
Awr3ws2OL,什么感情呢？,AwqYakTJT,2014-02-13 00:08:22
Awr3vyNMi,试验证明，年龄不是问题！！,AwqYakTJT,2014-02-13 00:08:20
Awr3txwru,也许这位大叔比我们想像的要强，再说了有情人终成眷属！人家小姑娘就爱他,AwqYakTJT,2014-02-13 00:08:15
Awr3kFs5x,[抓狂],AwqYakTJT,2014-02-13 00:07:54
Awr3fDZgp,男生们开始期待你们的50岁以后吧……,AwqYakTJT,2014-02-13 00:07:42
Awr3f4Mag,卧槽姑娘你图的什么...,AwqYakTJT,2014-02-13 00:07:40
Awr3dyGnU,不伦不类~恶心！这看起来像是大女该孩60岁的老头如果能陪女孩儿过50岁生日 我就相信是真爱[拜拜],AwqYakTJT,2014-02-13 00:07:37
Awr3dxdUM,[生病][吐]现在快恶心死这种年龄差。不能容忍。我大一姐你也是。赶紧离开月球表面。,AwqYakTJT,2014-02-13 00:07:37
Awr3buB0o,这个世界[拜拜],AwqYakTJT,2014-02-13 00:07:32
Awr38yq1Y,真要命啊，虽然我也是大叔控，但这差距真心接受不了,AwqYakTJT,2014-02-13 00:07:25
Awr380jYz,_(:з」∠)_这,AwqYakTJT,2014-02-13 00:07:24
Awr36vqaP,老实说不相信这种爱情[挖鼻屎]，难道我的眼光太世俗了吗[疑问]？没有吧[打哈气]是他们的恋情太超俗了[ok],AwqYakTJT,2014-02-13 00:07:19
Awr36rILp,卧……槽,AwqZi5Lgz,2014-02-13 00:07:19
Awr31beVN,咋个想得安？感情的世界，不懂也能懂,AwqYakTJT,2014-02-13 00:07:07
Awr2ZpR7s,三观尽毁,AwqYakTJT,2014-02-13 00:07:03
Awr2YuqWx,[生病][生病][生病],AwqYakTJT,2014-02-13 00:07:00
Awr2XDmba,[拜拜]算錯了我17歲只懂得看羅志祥,Awr23cnVr,2014-02-13 00:06:59
Awr2ShODi,[吃惊][吃惊][吃惊],AwqYakTJT,2014-02-13 00:06:46
Awr2S1z42,瞬间……凌乱了,AwqYakTJT,2014-02-13 00:06:45
Awr2R7knC,卧槽,AwqYakTJT,2014-02-13 00:06:43
Awr2KBXkg,小女友长大必会后悔[挖鼻屎],AwqYakTJT,2014-02-13 00:06:28
Awr2Kjqph,有些像汤唯 啊,AwqYakTJT,2014-02-13 00:06:27
Awr2HFJdf,臭不要脸的。。真会玩。。。,AwqYakTJT,2014-02-13 00:06:21
Awr2H48Jo,[晕],AwqYakTJT,2014-02-13 00:06:19
Awr2AgeQz,找烧....,AwqYakTJT,2014-02-13 00:06:03
Awr2yepyI,难以理解,AwqYakTJT,2014-02-13 00:05:57
Awr2tb5mS,如果有一天我女儿也这样，我会祝福。前提是她们真的幸福,AwqYakTJT,2014-02-13 00:05:46
Awr2sz5Os,又该相信爱了,AwqYakTJT,2014-02-13 00:05:45
Awr2ny1I3,毁三观~未成年~[拜拜],AwqYakTJT,2014-02-13 00:05:32
Awr2m8x4T,我又相信爱情了[泪][泪][泪],AwqYakTJT,2014-02-13 00:05:29
Awr2fzhkz,这个实在太闹心,AwqYakTJT,2014-02-13 00:05:13
Awr2fkzus,尼玛！真是羡慕嫉妒恨这老头，临死还吃这么嫩的一颗草，卧槽！！！！！,AwqYakTJT,2014-02-13 00:05:13
Awr2fjqgG,最萌年龄差，超越性别的爱[吃惊]老家伙艳福不浅惹[哈哈],AwqYakTJT,2014-02-13 00:05:13
Awr2e9IAd,又出来吓人[汗][汗][汗],AwqYakTJT,2014-02-13 00:05:10
Awr23cnVr,我17歲連羅志祥都還沒看上[拜拜],AwqYakTJT,2014-02-13 00:04:44
Awr221wUj,我真的想发表几句文艺点的感慨 真的真的[巨汗][巨汗],AwqYakTJT,2014-02-13 00:04:41
Awr21ogZ5,[汗][汗][汗],AwqYakTJT,2014-02-13 00:04:40
Awr20f1GD,姑娘，你家里人知道可否？,AwqYakTJT,2014-02-13 00:04:36
Awr1ZlMgl,都想些什么这些人[黑线],AwqYakTJT,2014-02-13 00:04:34
Awr1Z2Alf,搞不懂，太抽象了。,AwqYakTJT,2014-02-13 00:04:34
Awr1T7Vs5,未成年?,AwqYakTJT,2014-02-13 00:04:20
Awr1JDX8V,旱的旱死，涝的涝死..,AwqYakTJT,2014-02-13 00:03:58
Awr1H2qTA,还是不能接受！,AwqYakTJT,2014-02-13 00:03:51
Awr1CyrYv,话说真有夫妻相 前世未了情吧,AwqYakTJT,2014-02-13 00:03:41
Awr1CyrY3,受不了啊，现在的人真的要逆天啦,AwqYakTJT,2014-02-13 00:03:41
Awr1Aw4XR,比我还小啊！[吃惊]姑娘，你这么叼，你爸妈知道不？[思考],AwqYakTJT,2014-02-13 00:03:36
Awr1z4NiE,喔唷 不容易 都一周年了,AwqYakTJT,2014-02-13 00:03:32
Awr1vuCid,太洋气了,AwqYakTJT,2014-02-13 00:03:24
Awr1u0vp4,[吃惊][吃惊][吃惊][吃惊][吃惊][吃惊],AwqYakTJT,2014-02-13 00:03:18
Awr1sgPFs,期待我的57岁[花心],AwqYakTJT,2014-02-13 00:03:15
